id,name,startDateTime,endDateTime,gameTypeId,gameType,isLive,isCompleted,isDuckworthLewis,matchDay,numberOfDays,resultText,resultTypeId,resultType,gameStatusId,gameStatus,tossResult,tossDecision,ticketUrl,isWomensMatch,oversRemaining,channels,innings,isInProgress,totalOvers,streamCount,legacyFixtureId,year,competition_id,competition_name,competition_legacyCompetitionId,homeTeam_id,homeTeam_name,homeTeam_shortName,awayTeam_id,awayTeam_name,awayTeam_shortName,venue_id,venue_name,venue_latitude,venue_longitude,venue_location,venue_state
18425,1st ODI,2023-12-16T12:00:00Z,2023-12-16T18:10:13Z,2,ODI,False,True,False,1.0,1.0,Bangladesh Women win by 119 runs,AwayWin,Away Win,Result,Result,South Africa Women won the toss and elected to bowl.,Field,,True,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32162, 'fixtureId': 18425, 'inningNumber': 1, 'battingTeamId': 73, 'bowlingTeamId': 69, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 25, 'wideBalls': 24, 'oversBowled': '50.0', 'runsScored': 250, 'currentRunRate': 5, 'numberOfWicketsFallen': 3, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32163, 'fixtureId': 18425, 'inningNumber': 2, 'battingTeamId': 69, 'bowlingTeamId': 73, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 7, 'wideBalls': 6, 'oversBowled': '36.3', 'runsScored': 131, 'requiredRunRate': 8.89, 'currentRunRate': 3.59, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,59058,2023,2461,South Africa v Bangladesh ODIs - Women,3302,69.0,South Africa Women,SA,73.0,Bangladesh Women,BAN,455.0,Buffalo Park,-33.0067,27.9195,East London,
16780,3rd T20I,2023-12-16T17:30:00Z,2023-12-16T20:57:54Z,3,T20 International,False,True,False,1.0,1.0,England win by 7 wickets,AwayWin,Away Win,Result,Result,England won the toss and elected to bowl.,Field,,False,,[],"[{'id': 32084, 'fixtureId': 16780, 'inningNumber': 1, 'battingTeamId': 24, 'bowlingTeamId': 1, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 12, 'wideBalls': 10, 'oversBowled': '20.0', 'runsScored': 222, 'currentRunRate': 11.1, 'numberOfWicketsFallen': 6, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32164, 'fixtureId': 16780, 'inningNumber': 2, 'battingTeamId': 1, 'bowlingTeamId': 24, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 2, 'penalties': 0, 'totalExtras': 4, 'wideBalls': 2, 'oversBowled': '19.5', 'runsScored': 226, 'currentRunRate': 11.39, 'numberOfWicketsFallen': 3, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57465,2023,2342,West Indies v England T20Is - Men,3190,24.0,West Indies Men,WI,1.0,England Men,ENG,505.0,National Cricket Stadium,12.0589,-61.7519,St. George's,
17940,1st ODI,2023-12-16T22:00:00Z,2023-12-17T06:30:06Z,2,ODI,False,True,True,1.0,1.0,New Zealand win by 44 runs (DLS Method),HomeWin,Home Win,Result,Result,Bangladesh won the toss and elected to bowl.,Field,,False,,[],"[{'id': 32087, 'fixtureId': 17940, 'inningNumber': 1, 'battingTeamId': 25, 'bowlingTeamId': 637, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 19, 'wideBalls': 16, 'oversBowled': '30.0', 'runsScored': 239, 'currentRunRate': 7.97, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32165, 'fixtureId': 17940, 'inningNumber': 2, 'battingTeamId': 637, 'bowlingTeamId': 25, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 1, 'penalties': 0, 'totalExtras': 8, 'wideBalls': 6, 'oversBowled': '30.0', 'runsScored': 200, 'currentRunRate': 6.67, 'numberOfWicketsFallen': 9, 'day': 0, 'duckworthLewisOvers': '30', 'duckworthLewisTarget': 245}]",False,30.0,0,58422,2023,2425,New Zealand v Bangladesh ODIs - Men,3263,25.0,New Zealand Men,NZ,637.0,Bangladesh Men,BAN,459.0,University Oval,-45.8657,170.5255,Dunedin,
18767,3rd ODI,2023-12-17T07:15:00Z,2023-12-17T15:05:50Z,2,ODI,False,True,True,1.0,1.0,Ireland win by 7 wickets (DLS Method),AwayWin,Away Win,Result,Result,Ireland won the toss and elected to bowl.,Field,,False,,[],"[{'id': 32091, 'fixtureId': 18767, 'inningNumber': 1, 'battingTeamId': 22, 'bowlingTeamId': 5, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 2, 'legByesRuns': 8, 'noBalls': 0, 'penalties': 0, 'totalExtras': 17, 'wideBalls': 7, 'oversBowled': '40.0', 'runsScored': 197, 'currentRunRate': 4.92, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32168, 'fixtureId': 18767, 'inningNumber': 2, 'battingTeamId': 5, 'bowlingTeamId': 22, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 5, 'noBalls': 0, 'penalties': 0, 'totalExtras': 12, 'wideBalls': 6, 'oversBowled': '37.5', 'runsScored': 204, 'currentRunRate': 5.39, 'numberOfWicketsFallen': 3, 'day': 0, 'duckworthLewisOvers': '40', 'duckworthLewisTarget': 201}]",False,40.0,0,59430,2023,2485,Zimbabwe v Ireland ODIs - Men,3324,22.0,Zimbabwe Men,ZIM,5.0,Ireland Men,IRE,604.0,Harare Sports Club,-17.814,31.0509,Harare,
17900,1st ODI,2023-12-17T08:00:00Z,2023-12-17T12:14:33Z,2,ODI,False,True,False,1.0,1.0,India win by 8 wickets,AwayWin,Away Win,Result,Result,South Africa won the toss and elected to bat.,Bat,,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32082, 'fixtureId': 17900, 'inningNumber': 1, 'battingTeamId': 21, 'bowlingTeamId': 3, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 13, 'wideBalls': 10, 'oversBowled': '27.3', 'runsScored': 116, 'currentRunRate': 4.22, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32167, 'fixtureId': 17900, 'inningNumber': 2, 'battingTeamId': 3, 'bowlingTeamId': 21, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 4, 'wideBalls': 3, 'oversBowled': '16.4', 'runsScored': 117, 'currentRunRate': 7.02, 'numberOfWicketsFallen': 2, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,58541,2023,2415,South Africa v India ODIs - Men,3274,21.0,South Africa Men,SA,3.0,India Men,IND,489.0,The Wanderers Stadium,-26.1318,28.0577,Johannesburg,
17926,3rd ODI,2023-12-18T01:00:00Z,2023-12-18T08:20:18Z,2,ODI,False,True,False,1.0,1.0,Match Tied (Pakistan Women win the Super Over),AwayWin,Away Win,Result,Result,New Zealand Women won the toss and elected to bat.,Bat,,True,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32169, 'fixtureId': 17926, 'inningNumber': 1, 'battingTeamId': 62, 'bowlingTeamId': 70, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 9, 'wideBalls': 7, 'oversBowled': '50.0', 'runsScored': 251, 'currentRunRate': 5.02, 'numberOfWicketsFallen': 8, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32182, 'fixtureId': 17926, 'inningNumber': 2, 'battingTeamId': 70, 'bowlingTeamId': 62, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 5, 'legByesRuns': 3, 'noBalls': 0, 'penalties': 0, 'totalExtras': 19, 'wideBalls': 11, 'oversBowled': '50.0', 'runsScored': 251, 'currentRunRate': 5.02, 'numberOfWicketsFallen': 9, 'day': 0, 'duckworthLewisOvers': ''}, {'id': 32183, 'fixtureId': 17926, 'inningNumber': 3, 'battingTeamId': 70, 'bowlingTeamId': 62, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 1, 'wideBalls': 0, 'oversBowled': '1.0', 'runsScored': 11, 'currentRunRate': 11, 'numberOfWicketsFallen': 0, 'day': 0, 'duckworthLewisOvers': ''}, {'id': 32184, 'fixtureId': 17926, 'inningNumber': 4, 'battingTeamId': 62, 'bowlingTeamId': 70, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 0, 'wideBalls': 0, 'oversBowled': '0.5', 'runsScored': 8, 'currentRunRate': 9.6, 'numberOfWicketsFallen': 2, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,58402,2023,2419,New Zealand v Pakistan ODIs - Women,3255,62.0,New Zealand Women,NZ,70.0,Pakistan Women,PAK,461.0,Hagley Oval,-43.5344,172.6188,Christchurch,
17837,,2023-12-18T23:00:00Z,2023-12-19T06:25:52Z,5,One Day Domestic,False,True,False,1.0,1.0,Victoria Women win by 7 wickets with 48 balls remaining,HomeWin,Home Win,Result,Result,Victoria Women won the toss and elected to bowl.,Field,,True,,"[{'id': 76, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/09/04/282facc0-1c35-4556-b77a-629171d6dd7a/CCAU-ProfilePicture.png', 'channelName': 'Cricket.com.au', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32185, 'fixtureId': 17837, 'inningNumber': 1, 'battingTeamId': 90, 'bowlingTeamId': 88, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 9, 'noBalls': 2, 'penalties': 0, 'totalExtras': 15, 'wideBalls': 4, 'oversBowled': '45.5', 'runsScored': 202, 'currentRunRate': 4.41, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32186, 'fixtureId': 17837, 'inningNumber': 2, 'battingTeamId': 88, 'bowlingTeamId': 90, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 15, 'wideBalls': 14, 'oversBowled': '39.0', 'runsScored': 206, 'currentRunRate': 5.28, 'numberOfWicketsFallen': 3, 'day': 0, 'duckworthLewisOvers': ''}]",False,47.0,0,58510,2023,2410,WNCL 2023-24,3272,88.0,Victoria Women,VIC,90.0,NSW Women,NSW,456.0,CitiPower Centre,-37.8559,144.9802,Melbourne,VIC
17699,Match 8,2023-12-19T08:15:00Z,2023-12-19T11:32:46Z,6,T20 Domestic,False,True,False,1.0,1.0,Adelaide Strikers win by 6 wickets with 2 balls remaining,HomeWin,Home Win,Result,Result,Sydney Thunder won the toss and elected to bat.,Bat,https://premier.ticketek.com.au/shows/Show.aspx?sh=STRIKE0224,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 81, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2024/11/21/7a10b987-3a59-4b51-82f1-af0dcd767a6c/SEN-Square.png', 'channelName': 'SEN', 'channelURL': '', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'id': 82, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/adc877f4-c362-45d3-8512-33d8c346fc47/channel-seven.png', 'channelName': 'Channel 7', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32179, 'fixtureId': 17699, 'inningNumber': 1, 'battingTeamId': 107, 'bowlingTeamId': 104, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 4, 'wideBalls': 3, 'oversBowled': '20.0', 'runsScored': 200, 'currentRunRate': 10, 'numberOfWicketsFallen': 7, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32187, 'fixtureId': 17699, 'inningNumber': 2, 'battingTeamId': 104, 'bowlingTeamId': 107, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 10, 'wideBalls': 8, 'oversBowled': '19.4', 'runsScored': 205, 'currentRunRate': 10.42, 'numberOfWicketsFallen': 4, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57986,2023,2407,KFC BBL|13,3240,104.0,Adelaide Strikers Men,STR,107.0,Sydney Thunder Men,THU,76.0,Adelaide Oval,-34.9154,138.5961,Adelaide,SA
17901,2nd ODI,2023-12-19T11:00:00Z,2023-12-19T17:56:29Z,2,ODI,False,True,False,1.0,1.0,South Africa win by 8 wickets,HomeWin,Home Win,Result,Result,South Africa won the toss and elected to bowl.,Field,,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32181, 'fixtureId': 17901, 'inningNumber': 1, 'battingTeamId': 3, 'bowlingTeamId': 21, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 11, 'wideBalls': 10, 'oversBowled': '46.2', 'runsScored': 211, 'currentRunRate': 4.55, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32188, 'fixtureId': 17901, 'inningNumber': 2, 'battingTeamId': 21, 'bowlingTeamId': 3, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 1, 'penalties': 0, 'totalExtras': 6, 'wideBalls': 5, 'oversBowled': '42.3', 'runsScored': 215, 'currentRunRate': 5.06, 'numberOfWicketsFallen': 2, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,58542,2023,2415,South Africa v India ODIs - Men,3274,21.0,South Africa Men,SA,3.0,India Men,IND,504.0,St George's Park,-33.9664,25.6103,Gqeberha,
16781,4th T20I,2023-12-19T20:00:00Z,2023-12-19T23:07:23Z,3,T20 International,False,True,False,1.0,1.0,England win by 75 runs,AwayWin,Away Win,Result,Result,West Indies won the toss and elected to bowl.,Field,,False,,[],"[{'id': 32175, 'fixtureId': 16781, 'inningNumber': 1, 'battingTeamId': 1, 'bowlingTeamId': 24, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 0, 'noBalls': 0, 'penalties': 0, 'totalExtras': 9, 'wideBalls': 9, 'oversBowled': '20.0', 'runsScored': 267, 'currentRunRate': 13.35, 'numberOfWicketsFallen': 3, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32189, 'fixtureId': 16781, 'inningNumber': 2, 'battingTeamId': 24, 'bowlingTeamId': 1, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 2, 'legByesRuns': 6, 'noBalls': 0, 'penalties': 0, 'totalExtras': 16, 'wideBalls': 8, 'oversBowled': '15.3', 'runsScored': 192, 'requiredRunRate': 16.89, 'currentRunRate': 12.39, 'numberOfWicketsFallen': 10, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57466,2023,2342,West Indies v England T20Is - Men,3190,24.0,West Indies Men,WI,1.0,England Men,ENG,476.0,Brian Lara Cricket Academy,10.2961,-61.4312,Tarouba,
17941,2nd ODI,2023-12-19T22:00:00Z,2023-12-20T05:25:46Z,2,ODI,False,True,False,1.0,1.0,New Zealand win by 7 wickets,HomeWin,Home Win,Result,Result,New Zealand won the toss and elected to bowl.,Field,,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32172, 'fixtureId': 17941, 'inningNumber': 1, 'battingTeamId': 637, 'bowlingTeamId': 25, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 1, 'legByesRuns': 6, 'noBalls': 0, 'penalties': 0, 'totalExtras': 12, 'wideBalls': 5, 'oversBowled': '49.5', 'runsScored': 291, 'currentRunRate': 5.84, 'numberOfWicketsFallen': 10, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32190, 'fixtureId': 17941, 'inningNumber': 2, 'battingTeamId': 25, 'bowlingTeamId': 637, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 2, 'noBalls': 0, 'penalties': 0, 'totalExtras': 9, 'wideBalls': 7, 'oversBowled': '46.2', 'runsScored': 296, 'currentRunRate': 6.39, 'numberOfWicketsFallen': 3, 'day': 0, 'duckworthLewisOvers': ''}]",False,50.0,0,58423,2023,2425,New Zealand v Bangladesh ODIs - Men,3263,25.0,New Zealand Men,NZ,637.0,Bangladesh Men,BAN,462.0,Saxton Oval,-41.3309,173.2128,Nelson,
17700,Match 9,2023-12-20T08:15:00Z,2023-12-20T11:26:00Z,6,T20 Domestic,False,True,False,1.0,1.0,Perth Scorchers win by 9 wickets with 23 balls remaining,HomeWin,Home Win,Result,Result,Hobart Hurricanes won the toss and elected to bat.,Bat,https://www.ticketmaster.com.au/event/25005EFCA9EF1792,False,,"[{'id': 77, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/c9c5adcf-0a55-434f-a40a-0c72e7e07336/kayo.png', 'channelName': 'Kayo', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 78, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/96d65d2e-1959-4efa-a4e8-951009b8404d/foxtel.png', 'channelName': 'Foxtel', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}, {'id': 81, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2024/11/21/7a10b987-3a59-4b51-82f1-af0dcd767a6c/SEN-Square.png', 'channelName': 'SEN', 'channelURL': '', 'channelType': 'RadioChannel', 'registrationUrl': '', 'order': 99}, {'id': 82, 'channelLogo': 'https://resources.cricket-australia.pulselive.com/cricket-australia/photo/2023/08/01/adc877f4-c362-45d3-8512-33d8c346fc47/channel-seven.png', 'channelName': 'Channel 7', 'channelURL': '', 'channelType': 'TVChannel', 'registrationUrl': '', 'order': 99}]","[{'id': 32178, 'fixtureId': 17700, 'inningNumber': 1, 'battingTeamId': 110, 'bowlingTeamId': 106, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 0, 'legByesRuns': 1, 'noBalls': 0, 'penalties': 0, 'totalExtras': 6, 'wideBalls': 5, 'oversBowled': '20.0', 'runsScored': 172, 'currentRunRate': 8.6, 'numberOfWicketsFallen': 8, 'day': 1, 'duckworthLewisOvers': ''}, {'id': 32191, 'fixtureId': 17700, 'inningNumber': 2, 'battingTeamId': 106, 'bowlingTeamId': 110, 'isDeclared': False, 'isFollowOn': False, 'isForfeited': False, 'overnightRuns': 0, 'overnightWickets': 0, 'byesRuns': 2, 'legByesRuns': 7, 'noBalls': 1, 'penalties': 0, 'totalExtras': 18, 'wideBalls': 8, 'oversBowled': '16.1', 'runsScored': 173, 'currentRunRate': 10.7, 'numberOfWicketsFallen': 1, 'day': 0, 'duckworthLewisOvers': ''}]",False,20.0,0,57987,2023,2407,KFC BBL|13,3240,106.0,Perth Scorchers Men,SCO,110.0,Hobart Hurricanes Men,HUR,75.0,Optus Stadium,-31.9511,115.889,Perth,WA
